"동별(1)",동별(2),2022
"동별(1)",동별(2),인구밀도 (명/㎢)
"합계",소계,15974
"합계",종로구,6365
"합계",중구,13131
"합계",용산구,10668
"합계",성동구,17136
"합계",광진구,20586
"합계",동대문구,24873
"합계",중랑구,21092
"합계",성북구,17983
"합계",강북구,12614
"합계",도봉구,15205
"합계",노원구,14335
"합계",은평구,15838
"합계",서대문구,18129
"합계",마포구,15745
"합계",양천구,25509
"합계",강서구,13862
"합계",구로구,20794
"합계",금천구,18649
"합계",영등포구,16215
"합계",동작구,23870
"합계",관악구,16951
"합계",서초구,8696
"합계",강남구,13522
"합계",송파구,19616
"합계",강동구,18871
